Id,Size,Prob,NormProb,Actual
487,60,0.66296023,0.011049337,false
255,83,0.8973418,0.0108113475,false
326,94,0.9999981,0.010638278,false
45,90,0.9349551,0.01038839,false
411,95,0.9773704,0.010288109,false
52,89,0.91470426,0.010277576,false
65,88,0.9004024,0.010231846,false
309,98,0.993174,0.010134429,false
249,99,0.9999642,0.010100649,false
41,83,0.83103067,0.010012417,true
690,100,0.9960985,0.009960985,false
67,104,0.99988914,0.009614319,false
346,104,0.9997173,0.009612666,false
344,108,0.9999941,0.009259204,false
348,86,0.77997833,0.009069515,false
314,87,0.77280474,0.008882813,false
31,113,0.9858309,0.008724167,false
127,113,0.9858309,0.008724167,false
517,113,0.9858309,0.008724167,true
16,114,0.9858309,0.008647639,false
129,116,0.9959328,0.008585628,false
25,118,0.9959328,0.008440109,false
24,119,0.9959328,0.008369183,false
11,121,1.0,0.008264462,false
307,125,1.0,0.008,false
34,125,0.99990016,0.007999201,false
337,131,1.0,0.007633588,false
69,131,0.9964515,0.0076065,true
6,132,0.99790466,0.007559884,false
47,135,1.0,0.0074074073,false
485,136,1.0,0.007352941,false
431,139,0.99999994,0.0071942443,false
68,139,0.99999684,0.007194222,false
10,107,0.75713134,0.007075994,false
15,142,0.99649316,0.0070175575,true
30,146,1.0,0.006849315,false
32,147,1.0,0.006802721,false
162,147,0.99908906,0.006796524,false
22,148,1.0,0.006756757,false
70,149,0.9999997,0.0067114076,true
108,152,0.9999795,0.0065788124,true
689,153,0.99999976,0.0065359464,true
256,155,1.0,0.006451613,false
23,156,1.0,0.0064102565,false
26,156,1.0,0.0064102565,false
334,157,1.0,0.006369427,false
254,158,1.0,0.006329114,true
19,164,1.0,0.0060975607,false
56,164,1.0,0.0060975607,true
252,165,1.0,0.006060606,false
250,166,1.0,0.006024096,false
43,85,0.4920178,0.0057884445,false
8,173,1.0,0.0057803467,false
154,173,0.99999833,0.005780337,true
38,181,1.0,0.005524862,false
510,182,0.9996127,0.0054923776,true
288,185,1.0,0.0054054055,false
163,188,1.0,0.005319149,true
102,193,1.0,0.005181347,true
113,195,1.0,0.0051282053,false
5,196,1.0,0.0051020407,false
101,198,1.0,0.005050505,true
46,202,1.0,0.004950495,false
286,202,1.0,0.004950495,false
347,206,1.0,0.004854369,false
306,219,1.0,0.00456621,false
60,81,0.34830746,0.004300092,false
54,233,1.0,0.0042918455,true
157,241,1.0,0.004149378,true
114,243,1.0,0.004115226,true
9,246,1.0,0.0040650405,false
502,249,1.0,0.004016064,false
35,252,1.0,0.003968254,false
380,260,1.0,0.0038461538,true
342,261,1.0,0.0038314175,true
145,268,1.0,0.0037313432,true
63,70,0.2565596,0.0036651376,false
119,273,1.0,0.0036630037,true
343,281,1.0,0.0035587188,false
313,284,1.0,0.0035211267,true
311,296,1.0,0.0033783785,false
258,301,0.9999998,0.0033222586,true
86,317,1.0,0.0031545742,false
310,343,1.0,0.002915452,false
192,344,1.0,0.0029069767,true
523,84,0.24373733,0.0029016347,false
166,345,1.0,0.0028985508,true
308,346,1.0,0.0028901733,false
37,106,0.29700258,0.0028019112,false
184,253,0.7016616,0.0027733662,true
36,368,1.0,0.0027173914,false
395,383,1.0,0.002610966,true
242,384,1.0,0.0026041667,true
160,86,0.22276099,0.002590244,false
198,389,1.0,0.002570694,true
688,82,0.20586729,0.0025105767,false
171,423,1.0,0.0023640662,true
396,314,0.70723844,0.0022523517,true
224,452,0.9948112,0.0022009097,true
511,498,1.0,0.002008032,false
59,79,0.15772322,0.0019964965,false
130,116,0.23069803,0.0019887763,true
518,536,1.0,0.0018656716,true
203,625,1.0,0.0016,true
257,74,0.106520854,0.001439471,false
496,217,0.22871968,0.0010540077,true
201,1079,0.9998735,9.2666683E-4,true
228,1101,1.0,9.0826524E-4,true
226,1124,1.0,8.896797E-4,true
40,77,0.05490681,7.1307545E-4,true
165,1424,1.0,7.022472E-4,true
512,74,0.050092004,6.7691895E-4,false
329,77,0.04670739,6.0658954E-4,false
352,64,0.03310934,5.1733345E-4,false
126,5,0.0021776503,4.3553006E-4,true
202,2346,1.0,4.2625747E-4,true
28,48,0.017348269,3.6142225E-4,true
137,98,0.032390255,3.305128E-4,false
109,94,0.028010499,2.9798402E-4,false
331,77,0.022273986,2.8927255E-4,false
44,43,0.010154751,2.3615701E-4,false
73,88,0.017052567,1.9377917E-4,false
71,86,0.014987859,1.7427743E-4,false
353,68,0.006337652,9.320077E-5,false
161,100,0.008073376,8.073375E-5,false
39,69,0.004845452,7.022394E-5,true
50,69,0.004845452,7.022394E-5,false
61,70,0.004845452,6.922075E-5,false
214,16276,1.0,6.144016E-5,true
319,42,0.002516316,5.9912287E-5,false
146,99,0.005600819,5.657393E-5,false
106,86,0.004734105,5.5047734E-5,false
312,47,0.0017477972,3.7187176E-5,false
338,70,0.0019056562,2.722366E-5,false
2,87,0.0021865251,2.5132473E-5,false
426,35,8.775162E-4,2.5071891E-5,false
78,81,0.0015044216,1.8573106E-5,false
96,81,0.0015044216,1.8573106E-5,false
89,83,0.0015044216,1.8125562E-5,false
91,83,0.0015044216,1.8125562E-5,false
425,32,4.7208427E-4,1.4752633E-5,false
12,110,0.0015536605,1.4124186E-5,true
281,38,4.5667248E-4,1.2017697E-5,false
351,61,6.8353605E-4,1.1205509E-5,false
64,59,5.1163655E-4,8.6718055E-6,false
501,114,6.9759693E-4,6.1192713E-6,true
681,34,1.849265E-4,5.439015E-6,false
159,99,4.8961426E-4,4.945599E-6,false
117,69,2.899787E-4,4.20259E-6,false
111,52,1.876699E-4,3.6090364E-6,true
318,41,1.4000591E-4,3.4147781E-6,false
279,30,1.0235915E-4,3.4119716E-6,false
280,31,1.0235915E-4,3.301908E-6,false
282,31,1.0235915E-4,3.301908E-6,false
283,32,1.0235915E-4,3.1987233E-6,false
27,85,2.3471864E-4,2.7613958E-6,false
246,145,3.3605393E-4,2.3176133E-6,true
156,92,1.7074625E-4,1.8559374E-6,false
62,57,9.456906E-5,1.6591064E-6,false
490,20,3.302947E-5,1.6514736E-6,false
260,54,7.948273E-5,1.4719024E-6,true
371,105,1.4995581E-4,1.4281505E-6,false
363,35,3.5683617E-5,1.019532E-6,false
1,78,7.273107E-5,9.3244967E-7,true
51,52,4.2836404E-5,8.23777E-7,true
103,80,5.8181347E-5,7.2726687E-7,false
328,56,3.708542E-5,6.6223964E-7,false
325,172,1.0320521E-4,6.0003026E-7,true
244,71,3.317806E-5,4.6729664E-7,true
120,36,1.6172171E-5,4.4922697E-7,false
432,76,3.378405E-5,4.4452696E-7,false
105,71,2.9665993E-5,4.1783088E-7,true
42,48,1.9768819E-5,4.118504E-7,false
104,73,2.9665993E-5,4.0638346E-7,true
317,55,2.2151877E-5,4.0276137E-7,false
320,50,1.5222122E-5,3.0444244E-7,false
285,82,2.0255235E-5,2.4701504E-7,false
251,31,5.85591E-6,1.8890032E-7,false
253,31,5.85591E-6,1.8890032E-7,false
330,114,1.9910858E-5,1.7465666E-7,true
323,45,7.752024E-6,1.722672E-7,false
333,46,7.752024E-6,1.6852226E-7,false
482,47,7.752024E-6,1.6493668E-7,false
677,47,7.752024E-6,1.6493668E-7,false
345,44,7.1177556E-6,1.6176718E-7,false
678,171,2.726453E-5,1.594417E-7,true
483,173,2.5532092E-5,1.4758434E-7,true
55,40,5.848146E-6,1.4620365E-7,false
57,40,5.848146E-6,1.4620365E-7,false
66,40,5.848146E-6,1.4620365E-7,false
315,43,6.242837E-6,1.4518226E-7,false
53,31,4.4995777E-6,1.4514767E-7,false
262,57,6.4197666E-6,1.1262749E-7,true
284,80,7.0968194E-6,8.8710244E-8,false
321,41,3.246663E-6,7.9186904E-8,false
247,43,2.932871E-6,6.8206305E-8,true
7,64,4.350025E-6,6.796914E-8,false
18,64,4.350025E-6,6.796914E-8,false
683,60,3.995531E-6,6.6592186E-8,false
3,68,4.5247107E-6,6.653986E-8,false
20,70,4.5247107E-6,6.4638726E-8,false
149,70,4.5247107E-6,6.4638726E-8,false
58,32,1.8964412E-6,5.9263787E-8,false
49,29,1.6326181E-6,5.629718E-8,false
48,30,1.6326181E-6,5.4420607E-8,false
427,37,1.9094346E-6,5.160634E-8,false
261,66,2.6044056E-6,3.9460694E-8,true
506,59,1.94061E-6,3.28917E-8,true
513,34,9.681748E-7,2.8475732E-8,false
495,65,1.565959E-6,2.4091678E-8,true
168,32,7.436508E-7,2.3239087E-8,false
4,58,1.2638247E-6,2.179008E-8,false
682,359,7.448647E-6,2.074832E-8,false
327,159,2.9976507E-6,1.8853148E-8,true
98,54,9.876825E-7,1.8290416E-8,false
80,55,9.876825E-7,1.7957865E-8,false
13,58,9.4707093E-7,1.6328809E-8,false
143,58,9.4707093E-7,1.6328809E-8,false
17,59,9.4707093E-7,1.605205E-8,false
141,59,9.4707093E-7,1.605205E-8,false
183,108,1.5025978E-6,1.3912943E-8,true
72,52,6.652501E-7,1.2793271E-8,false
147,57,7.037236E-7,1.2346027E-8,false
90,54,6.652501E-7,1.2319447E-8,false
167,36,4.3166244E-7,1.1990624E-8,true
95,50,5.7652676E-7,1.1530536E-8,false
77,51,5.7652676E-7,1.1304446E-8,false
169,49,4.316418E-7,8.809017E-9,true
74,42,3.4385442E-7,8.18701E-9,false
81,46,3.5766277E-7,7.775277E-9,false
82,46,3.5766277E-7,7.775277E-9,false
99,46,3.5766277E-7,7.775277E-9,false
100,46,3.5766277E-7,7.775277E-9,false
335,57,4.3166244E-7,7.573025E-9,true
522,53,4.0032384E-7,7.55328E-9,true
336,57,4.2719478E-7,7.494646E-9,true
340,70,4.3166244E-7,6.1666063E-9,true
322,59,3.5094422E-7,5.9482073E-9,true
190,124,6.9794623E-7,5.628599E-9,true
76,40,2.2330487E-7,5.5826215E-9,true
94,40,2.2330487E-7,5.5826215E-9,false
131,48,2.5002566E-7,5.208868E-9,true
133,34,1.7003907E-7,5.001149E-9,false
152,34,1.7003907E-7,5.001149E-9,false
150,41,1.931858E-7,4.7118487E-9,false
332,80,3.7531606E-7,4.691451E-9,true
85,48,2.225457E-7,4.6363686E-9,true
84,12,4.7082153E-8,3.9235126E-9,false
134,26,9.538741E-8,3.6687466E-9,false
153,26,9.538741E-8,3.6687466E-9,false
158,55,1.9333456E-7,3.5151737E-9,false
155,56,1.9333456E-7,3.4524028E-9,false
88,14,4.7082153E-8,3.363011E-9,false
92,40,1.299657E-7,3.2491425E-9,false
324,116,3.5170834E-7,3.0319685E-9,true
528,121,3.5634326E-7,2.9449856E-9,true
87,29,8.2167354E-8,2.833357E-9,false
83,27,6.863057E-8,2.5418732E-9,false
79,35,8.701967E-8,2.4862763E-9,false
97,35,8.701967E-8,2.4862763E-9,false
148,31,7.39314E-8,2.384884E-9,false
135,50,1.1309146E-7,2.2618292E-9,false
121,51,1.1309146E-7,2.2174795E-9,false
123,52,1.1309146E-7,2.1748356E-9,false
151,28,4.9368158E-8,1.7631484E-9,false
75,32,5.2306916E-8,1.6345911E-9,false
93,32,5.2306916E-8,1.6345911E-9,false
132,32,5.2225996E-8,1.6320624E-9,false
112,43,6.94379E-8,1.6148349E-9,false
125,46,7.345755E-8,1.5969032E-9,false
248,52,7.684113E-8,1.4777141E-9,false
289,51,7.307412E-8,1.4328259E-9,false
287,40,5.4316644E-8,1.3579161E-9,false
259,41,3.9072347E-8,9.529841E-10,false
295,448,3.6120358E-7,8.06258E-10,true
14,37,2.7598205E-8,7.458974E-10,false
116,37,2.7598205E-8,7.458974E-10,false
124,37,2.7598205E-8,7.458974E-10,false
144,37,2.7598205E-8,7.458974E-10,false
653,25,1.8272196E-8,7.3088785E-10,false
122,38,2.7598205E-8,7.2626855E-10,false
33,40,2.7598205E-8,6.899551E-10,false
140,40,2.7598205E-8,6.899551E-10,false
243,112,7.31389E-8,6.530259E-10,false
128,36,1.9094808E-8,5.304113E-10,false
142,36,1.9094808E-8,5.304113E-10,false
29,33,1.633492E-8,4.9499754E-10,true
138,26,1.1144312E-8,4.2862738E-10,false
245,136,5.791786E-8,4.258666E-10,false
115,28,1.1254282E-8,4.0193862E-10,false
