Id,Size,Prob,NormProb,Actual
222,38,0.8607152,0.0226504,false
144,48,0.99448603,0.020718459,false
79,56,0.98738754,0.01763192,true
223,25,0.40295345,0.016118137,false
294,65,0.9036558,0.013902398,false
774,66,0.9036558,0.013691755,false
210,80,0.9998569,0.012498211,false
214,83,0.9998162,0.012045979,false
591,74,0.8607152,0.011631287,true
312,82,0.93284273,0.011376131,false
109,88,0.99928975,0.011355565,false
108,90,0.99928975,0.011103219,false
140,93,0.9944784,0.010693316,false
134,46,0.43360236,0.009426138,false
221,47,0.43360236,0.009225583,false
126,57,0.50081974,0.008786311,false
129,112,0.97790855,0.008731326,false
218,75,0.5980501,0.007974002,false
413,77,0.5980501,0.0077668843,false
224,65,0.50081974,0.007704919,false
207,67,0.50081974,0.0074749216,false
217,80,0.5977159,0.0074714487,false
344,53,0.39240432,0.0074038547,true
220,97,0.71374696,0.007358216,false
219,82,0.5977159,0.0072892183,false
225,127,0.9105168,0.0071694236,false
215,70,0.50081974,0.0071545676,false
226,117,0.82563233,0.0070566866,false
422,152,0.99999994,0.006578947,false
406,61,0.39240432,0.0064328574,true
432,94,0.5977159,0.00635868,false
338,157,0.9857824,0.0062788688,true
398,96,0.5977159,0.006226207,false
137,161,0.99967265,0.006209147,false
411,162,0.99941146,0.0061692065,true
580,65,0.39240432,0.0060369894,true
425,70,0.416582,0.0059511713,true
150,167,0.9857824,0.0059028887,true
59,171,0.99539024,0.0058209957,true
540,184,0.98978114,0.005379245,false
127,95,0.5004722,0.0052681286,false
409,171,0.8627,0.005045029,true
431,209,0.9996828,0.004783171,false
125,190,0.8723927,0.0045915404,false
124,193,0.8723927,0.0045201695,false
120,220,0.9919412,0.0045088236,false
390,219,0.91469973,0.004176711,false
414,120,0.5004722,0.0041706017,true
130,240,0.9999929,0.004166637,false
53,242,0.9995732,0.004130468,false
156,243,1.0,0.004115226,true
57,250,0.9999986,0.0039999946,true
143,106,0.41244915,0.0038910299,false
257,253,0.9630784,0.0038066339,true
256,114,0.433261,0.003800535,true
197,194,0.72888696,0.0037571492,true
200,241,0.8888578,0.0036882067,true
88,280,0.99998873,0.0035713883,false
427,281,0.999899,0.0035583596,false
161,284,1.0,0.0035211267,true
187,281,0.9889547,0.003519412,true
110,289,0.99999845,0.0034602024,false
209,294,1.0,0.0034013605,false
395,296,0.99998736,0.0033783356,false
237,304,0.9999985,0.0032894688,false
117,306,0.9999994,0.003267972,false
614,121,0.39207292,0.003240272,true
397,284,0.919037,0.0032360458,true
263,124,0.39762047,0.0032066167,true
213,323,1.0,0.0030959751,true
123,330,0.99999994,0.003030303,false
342,337,0.99991983,0.0029671213,true
135,92,0.26988992,0.002933586,false
394,343,1.0,0.0029154518,false
392,346,1.0,0.0028901733,false
408,142,0.40195054,0.0028306376,true
239,351,0.9704931,0.0027649377,true
90,334,0.881702,0.0026398264,false
231,103,0.26988992,0.0026202905,false
48,202,0.523715,0.0025926486,false
306,387,1.0,0.0025839794,false
266,405,1.0,0.002469136,false
216,74,0.18071862,0.0024421434,false
545,370,0.88906413,0.002402876,true
116,420,1.0,0.0023809525,false
128,76,0.18071862,0.0023778765,false
212,76,0.18071862,0.0023778765,false
283,421,1.0,0.002375297,false
211,78,0.18071862,0.0023169054,false
227,58,0.1294811,0.0022324328,false
273,457,1.0,0.0021881838,false
244,445,0.9736197,0.0021879093,true
596,498,1.0,0.002008032,false
303,532,0.9998326,0.0018793845,true
603,542,0.9999907,0.0018450012,true
604,131,0.23650096,0.0018053508,false
291,555,1.0,0.0018018018,false
302,553,0.9526027,0.0017226088,false
287,560,0.95985025,0.0017140183,false
296,515,0.87956536,0.0017078939,false
289,406,0.69230807,0.0017051923,false
326,627,1.0,0.0015948963,true
295,663,0.9998255,0.0015080324,false
270,672,1.0,0.0014880953,true
275,506,0.75020087,0.0014826104,false
284,506,0.75020087,0.0014826104,false
267,513,0.75020087,0.0014623798,false
297,513,0.75020087,0.0014623798,false
299,513,0.75020087,0.0014623798,false
279,498,0.7202275,0.0014462399,false
269,713,0.9999959,0.0014025188,false
278,713,0.99746555,0.0013989699,false
305,795,0.9984351,0.0012558931,true
111,143,0.17898808,0.001251665,false
301,802,0.9999971,0.0012468791,false
340,155,0.19089474,0.001231579,false
234,16,0.019679299,0.0012299562,false
114,146,0.17898808,0.0012259458,false
418,157,0.19089474,0.00121589,false
121,150,0.17898808,0.0011932539,false
271,851,0.99999964,0.0011750878,false
122,153,0.17898808,0.0011698568,false
420,154,0.17898808,0.0011622603,false
336,165,0.19089474,0.0011569378,false
334,166,0.19089474,0.0011499682,false
281,914,1.0,0.0010940919,false
298,916,1.0,0.0010917031,false
282,921,0.9999503,0.0010857224,false
265,982,1.0,0.00101833,false
264,405,0.35540202,8.7753584E-4,false
274,405,0.35540202,8.7753584E-4,false
286,405,0.35540202,8.7753584E-4,false
292,405,0.35540202,8.7753584E-4,false
304,1181,1.0,8.4674003E-4,true
310,1207,1.0,8.2850043E-4,true
300,1210,1.0,8.264463E-4,false
586,114,0.08913658,7.818998E-4,true
307,1279,1.0,7.8186084E-4,true
276,1328,1.0,7.53012E-4,true
233,95,0.070550166,7.426333E-4,false
208,27,0.019725492,7.3057384E-4,false
230,97,0.070550166,7.273213E-4,false
268,1389,1.0,7.199424E-4,false
293,299,0.21013989,7.02809E-4,false
232,101,0.070550166,6.985165E-4,false
285,800,0.5521331,6.901663E-4,false
238,1503,1.0,6.65336E-4,true
87,29,0.019281523,6.6488015E-4,false
92,31,0.019281523,6.2198465E-4,false
8,134,0.08227311,6.139784E-4,false
113,132,0.080920845,6.130367E-4,false
131,75,0.043331627,5.77755E-4,false
575,37,0.019281523,5.2112225E-4,false
228,88,0.043274038,4.917504E-4,false
56,49,0.022774197,4.6477953E-4,false
54,64,0.02963713,4.6308016E-4,true
173,48,0.021274507,4.432189E-4,true
