ID,Size,Predicted,Actual
0,79,0.9989535837474482,NO
1,87,0.9989535837474482,NO
2,68,0.999476243806731,NO
3,58,0.9989535837474482,NO
4,196,0.999476243806731,NO
5,132,0.9989535837474482,NO
6,64,0.9997379846712144,NO
7,134,0.9989535837474482,NO
8,173,0.9989535837474482,NO
9,246,1.0483909485414494E-4,NO
10,107,0.999650707241657,NO
11,121,0.9989535837474482,NO
12,110,0.9989535837474482,YES
13,58,0.9997379846712144,NO
14,37,0.9998502433219407,NO
15,78,0.9989535837474482,YES
16,142,0.9989535837474482,YES
17,114,0.9989535837474482,NO
18,59,0.9998502433219407,NO
19,64,0.9997379846712144,NO
20,164,0.9989535837474482,NO
21,70,0.9989535837474482,NO
22,32,0.9999417506301377,NO
23,148,0.999650707241657,NO
24,156,0.9989535837474482,NO
25,119,0.9989535837474482,NO
26,118,1.0483909485414494E-4,NO
27,156,0.9989535837474482,NO
28,85,0.999476243806731,NO
29,48,0.9989535837474482,YES
30,33,0.9999193506400171,YES
31,146,0.9989535837474482,NO
32,113,0.9989535837474482,NO
33,147,0.9989535837474482,NO
34,40,1.0483909485414494E-4,NO
35,125,0.999476243806731,NO
36,252,1.0483909485414494E-4,NO
37,368,0.9989535837474482,NO
38,106,0.999650707241657,NO
39,181,0.999650707241657,NO
40,76,0.9989535837474482,YES
41,77,0.9989535837474482,YES
42,83,0.9989535837474482,YES
43,48,0.9989535837474482,NO
44,85,0.9989535837474482,NO
45,43,0.9989535837474482,NO
46,90,0.9989535837474482,NO
47,202,0.9989535837474482,NO
48,135,0.9989535837474482,NO
49,30,0.9989535837474482,NO
50,29,0.9989535837474482,NO
51,69,0.9989535837474482,NO
52,242,1.0483909485414494E-4,YES
53,64,0.9989535837474482,YES
54,89,0.9989535837474482,NO
55,49,0.9989535837474482,NO
56,250,0.9989535837474482,YES
57,40,0.999476243806731,NO
58,171,0.9989535837474482,YES
59,40,0.999476243806731,NO
60,32,0.9989535837474482,NO
61,79,0.9989535837474482,NO
62,81,0.9989535837474482,NO
63,70,0.999476243806731,NO
64,57,0.999476243806731,NO
65,70,0.999476243806731,NO
66,59,0.999476243806731,NO
67,88,0.9989535837474482,NO
68,40,0.999476243806731,NO
69,104,0.9989535837474482,NO
70,139,0.9989535837474482,NO
71,131,1.0483909485414494E-4,YES
72,149,0.9989535837474482,YES
73,86,0.09098707188757758,NO
74,69,0.9989535837474482,NO
75,88,0.09098707188757758,NO
76,42,0.9998835148306509,NO
77,32,0.9999417506301377,NO
78,56,0.9989535837474482,YES
79,51,0.9998689580005945,NO
80,81,0.9989535837474482,NO
81,35,0.9998835148306509,NO
82,72,0.9989535837474482,NO
83,46,0.999650707241657,NO
84,46,0.999650707241657,NO
85,44,0.9989535837474482,NO
86,29,0.9989535837474482,NO
87,280,1.0483909485414494E-4,YES
88,60,0.9989535837474482,YES
89,334,0.9989535837474482,NO
90,46,0.9989535837474482,NO
91,31,0.9989535837474482,NO
92,83,0.9997379846712144,NO
93,71,0.9989535837474482,NO
94,83,0.9997379846712144,NO
95,40,0.9998951609051457,NO
96,32,0.9999417506301377,NO
97,57,0.9989535837474482,NO
98,50,0.9998689580005945,NO
99,81,0.9989535837474482,NO
100,35,0.9998835148306509,NO
101,71,0.9989535837474482,NO
102,46,0.999650707241657,NO
103,46,0.999650707241657,NO
104,196,0.9989535837474482,NO
105,193,0.9989535837474482,NO
106,97,0.9989535837474482,NO
107,90,0.9989535837474482,NO
108,88,0.9989535837474482,NO
109,289,0.9989535837474482,NO
110,143,0.9989535837474482,NO
111,81,0.9989535837474482,NO
112,132,0.9989535837474482,NO
113,146,0.9989535837474482,NO
114,76,0.9989535837474482,NO
115,420,0.9989535837474482,NO
116,306,0.9989535837474482,NO
117,31,0.9989535837474482,NO
118,14,0.9989535837474482,NO
119,220,0.9989535837474482,NO
120,150,0.9989535837474482,NO
121,153,0.9989535837474482,NO
122,330,0.9989535837474482,NO
123,193,0.9989535837474482,NO
124,190,0.9989535837474482,NO
125,57,0.9989535837474482,NO
126,95,0.9989535837474482,NO
127,76,0.9989535837474482,NO
128,112,0.9989535837474482,NO
129,240,0.9989535837474482,NO
130,75,0.9989535837474482,NO
131,26,0.9989535837474482,NO
132,33,0.9989535837474482,NO
133,46,0.9989535837474482,NO
134,92,0.9989535837474482,NO
135,40,0.9989535837474482,NO
136,161,0.9989535837474482,NO
137,40,0.9989535837474482,NO
138,32,0.9989535837474482,NO
139,93,0.9989535837474482,NO
140,69,0.9989535837474482,NO
141,90,0.9989535837474482,NO
142,106,0.9989535837474482,NO
143,48,0.9989535837474482,NO
144,61,0.9989535837474482,NO
145,86,0.09098707188757758,NO
146,25,0.9999500711377395,NO
147,152,0.9989535837474482,YES
148,94,0.999650707241657,NO
149,167,0.9989535837474482,YES
150,29,0.9999046899151829,NO
151,26,0.9989535837474482,YES
152,52,0.9989535837474482,YES
153,43,0.9998502433219407,NO
154,195,0.999476243806731,NO
155,243,1.0483909485414494E-4,YES
156,28,0.9999046899151829,NO
157,37,0.9998502433219407,NO
158,69,0.999476243806731,NO
159,28,0.9999046899151829,NO
160,284,1.0483909485414494E-4,YES
161,44,0.9989535837474482,NO
162,51,0.9998689580005945,NO
163,38,0.9999193506400171,NO
164,52,0.9998689580005945,NO
165,37,0.9998502433219407,NO
166,46,0.999650707241657,NO
167,25,0.9989535837474482,YES
168,113,0.9989535837474482,NO
169,36,0.9999126310343938,NO
170,116,0.09098707188757758,NO
171,115,0.9989535837474482,YES
172,48,0.9989535837474482,YES
173,32,0.9999417506301377,NO
174,34,0.9998835148306509,NO
175,26,0.9999417506301377,NO
176,50,0.9998689580005945,NO
177,31,0.9999383246192696,NO
178,98,0.9989535837474482,NO
179,26,0.9999417506301377,NO
180,25,0.9999500711377395,NO
181,40,0.9998951609051457,NO
182,59,0.9998502433219407,NO
183,36,0.9999126310343938,NO
184,58,0.9997379846712144,NO
185,37,0.9998502433219407,NO
186,281,0.9989535837474482,YES
187,99,0.999650707241657,NO
188,57,0.9997379846712144,NO
189,31,0.9999383246192696,NO
190,70,0.9989535837474482,NO
191,41,0.9998835148306509,NO
192,28,0.9999046899151829,NO
193,34,0.9998835148306509,NO
194,26,0.9999417506301377,NO
195,173,0.9989535837474482,YES
196,194,0.9989535837474482,YES
197,56,0.9997379846712144,NO
198,92,0.9997379846712144,NO
199,241,0.9989535837474482,YES
200,55,0.9997379846712144,NO
201,99,0.999650707241657,NO
202,86,0.9989535837474482,NO
203,100,0.999476243806731,NO
204,147,0.9989535837474482,NO
205,188,1.0483909485414494E-4,YES
206,67,0.9989535837474482,NO
207,27,0.9989535837474482,NO
208,294,0.9989535837474482,NO
209,80,0.9989535837474482,NO
210,78,0.9989535837474482,NO
211,76,0.9989535837474482,NO
212,323,1.0483909485414494E-4,YES
213,83,0.9989535837474482,NO
214,70,0.9989535837474482,NO
215,74,0.9989535837474482,NO
216,80,0.9989535837474482,NO
217,75,0.9989535837474482,NO
218,82,0.9989535837474482,NO
219,97,0.9989535837474482,NO
220,47,0.9989535837474482,NO
221,38,0.9989535837474482,NO
222,25,0.9989535837474482,NO
223,65,0.9989535837474482,NO
224,127,0.9989535837474482,NO
225,117,0.9989535837474482,NO
226,58,0.9989535837474482,NO
