Id,Size,Prob,NormProb,Actual
483,50,0.292,0.00584,true
611,43,0.2501695,0.0058178953,true
472,56,0.26,0.0046428572,true
446,35,0.14666666,0.004190476,true
129,43,0.16,0.0037209303,true
1381,69,0.2175,0.003152174,true
609,71,0.2,0.0028169013,true
401,81,0.22211258,0.0027421305,true
1326,68,0.17,0.0025,true
516,84,0.19,0.0022619048,true
450,32,0.06,0.001875,true
126,54,0.1,0.0018518518,true
697,229,0.39,0.0017030567,true
1248,85,0.13,0.0015294118,true
667,82,0.1075,0.0013109756,true
605,70,0.09125,0.0013035714,true
534,164,0.21333334,0.001300813,false
46,86,0.11,0.0012790698,true
535,48,0.061205126,0.0012751068,false
877,459,0.5725,0.0012472767,true
874,470,0.57,0.0012127659,true
881,470,0.57,0.0012127659,true
547,58,0.06892857,0.0011884236,false
882,474,0.56,0.0011814346,true
305,70,0.07975,0.0011392857,false
307,70,0.07975,0.0011392857,false
480,88,0.09967857,0.0011327111,true
993,146,0.16,0.0010958904,true
499,48,0.051325396,0.0010692792,false
863,460,0.47,0.0010217391,true
910,460,0.47,0.0010217391,true
1017,26,0.025,9.6153846E-4,false
1284,158,0.15,9.4936707E-4,true
93,122,0.115,9.4262295E-4,true
1638,227,0.21,9.2511013E-4,true
532,341,0.31,9.090909E-4,true
322,315,0.28452381,9.032502E-4,true
987,122,0.109714285,8.992974E-4,false
598,87,0.07783333,8.9463603E-4,false
544,118,0.105,8.898305E-4,false
823,76,0.06533334,8.596491E-4,true
1114,167,0.1425,8.532934E-4,true
604,176,0.15,8.5227273E-4,true
1599,456,0.38816667,8.512427E-4,true
100,178,0.15,8.4269664E-4,false
590,178,0.15,8.4269664E-4,false
1574,75,0.06255556,8.3407405E-4,true
1043,168,0.14,8.3333335E-4,true
753,135,0.111762375,8.2786946E-4,false
1539,135,0.111762375,8.2786946E-4,true
694,248,0.2,8.064516E-4,true
1272,193,0.154,7.9792744E-4,false
353,133,0.10109163,7.6008745E-4,false
963,133,0.10109163,7.6008745E-4,false
720,252,0.19,7.5396826E-4,true
522,266,0.2,7.518797E-4,true
691,257,0.19111112,7.43623E-4,true
1523,569,0.42,7.381371E-4,true
1508,126,0.09,7.142857E-4,true
540,449,0.31,6.904232E-4,false
895,566,0.38,6.713781E-4,true
1624,87,0.058333334,6.7049806E-4,false
40,256,0.17,6.640625E-4,true
1586,126,0.083333336,6.6137564E-4,true
797,448,0.29,6.473214E-4,true
767,140,0.09,6.4285717E-4,true
286,141,0.09,6.382979E-4,true
1000,63,0.04,6.349206E-4,false
99,128,0.08,6.25E-4,true
1316,150,0.093333334,6.222222E-4,true
879,555,0.34,6.1261264E-4,true
887,555,0.34,6.1261264E-4,true
318,384,0.23,5.9895834E-4,true
409,190,0.11366667,5.982456E-4,false
218,120,0.07033333,5.861111E-4,false
405,454,0.26,5.7268725E-4,true
462,124,0.07083333,5.7123654E-4,false
265,167,0.09483334,5.678643E-4,false
880,675,0.38,5.6296296E-4,true
196,122,0.068333335,5.6010927E-4,false
1275,361,0.2,5.540166E-4,true
384,202,0.11,5.4455444E-4,true
49,145,0.07869048,5.4269296E-4,false
865,465,0.25,5.376344E-4,true
91,123,0.065,5.284553E-4,true
698,311,0.16416667,5.278671E-4,true
564,67,0.03533333,5.273632E-4,false
636,67,0.03533333,5.273632E-4,false
38,116,0.05937306,5.118367E-4,false
104,116,0.05937306,5.118367E-4,true
119,116,0.05937306,5.118367E-4,true
656,116,0.05937306,5.118367E-4,false
736,116,0.05937306,5.118367E-4,false
1038,116,0.05937306,5.118367E-4,false
1075,116,0.05937306,5.118367E-4,false
1106,116,0.05937306,5.118367E-4,true
985,70,0.03577381,5.110544E-4,false
1584,91,0.046428572,5.1020406E-4,true
1003,81,0.04,4.9382716E-4,true
854,914,0.45,4.9234135E-4,true
562,81,0.039536346,4.8810302E-4,false
455,62,0.03,4.8387097E-4,true
413,457,0.21816666,4.7738876E-4,false
844,457,0.21816666,4.7738876E-4,true
873,457,0.21816666,4.7738876E-4,true
180,66,0.031054128,4.705171E-4,false
266,66,0.031054128,4.705171E-4,false
271,66,0.031054128,4.705171E-4,false
341,66,0.031054128,4.705171E-4,false
426,66,0.031054128,4.705171E-4,false
757,66,0.031054128,4.705171E-4,false
1466,66,0.031054128,4.705171E-4,false
1525,66,0.031054128,4.705171E-4,false
1550,66,0.031054128,4.705171E-4,true
1606,66,0.031054128,4.705171E-4,false
101,130,0.06,4.6153847E-4,true
1583,74,0.034,4.5945946E-4,true
599,109,0.05,4.587156E-4,true
188,110,0.05,4.5454546E-4,false
445,121,0.055,4.5454546E-4,true
130,111,0.05,4.5045046E-4,true
475,285,0.12833333,4.502924E-4,true
1166,316,0.14,4.4303798E-4,true
1044,69,0.03,4.3478262E-4,true
489,47,0.02,4.255319E-4,true
894,663,0.28,4.2232277E-4,true
399,337,0.142,4.21365E-4,true
1168,143,0.06,4.195804E-4,true
1071,517,0.21,4.0618956E-4,true
600,148,0.06,4.0540542E-4,false
537,108,0.043333333,4.0123457E-4,false
1561,80,0.031650793,3.956349E-4,true
950,164,0.0645,3.932927E-4,true
422,235,0.0915,3.893617E-4,true
482,364,0.14,3.8461538E-4,true
700,420,0.16,3.8095238E-4,true
1183,106,0.040344827,3.8061157E-4,true
1623,82,0.031166667,3.800813E-4,false
443,281,0.10666667,3.795967E-4,true
1590,124,0.046666667,3.7634408E-4,true
437,115,0.043194443,3.7560388E-4,false
60,618,0.23,3.721683E-4,true
830,1158,0.43,3.7132986E-4,true
1527,568,0.21,3.697183E-4,true
174,91,0.032795154,3.603863E-4,false
981,91,0.032795154,3.603863E-4,true
1340,91,0.032795154,3.603863E-4,false
1440,91,0.032795154,3.603863E-4,false
203,81,0.02865252,3.5373482E-4,false
205,81,0.02865252,3.5373482E-4,false
225,81,0.02865252,3.5373482E-4,false
236,81,0.02865252,3.5373482E-4,false
529,81,0.02865252,3.5373482E-4,true
741,81,0.02865252,3.5373482E-4,false
748,81,0.02865252,3.5373482E-4,false
779,81,0.02865252,3.5373482E-4,false
1063,81,0.02865252,3.5373482E-4,false
1492,81,0.02865252,3.5373482E-4,false
1605,81,0.02865252,3.5373482E-4,false
280,90,0.03169694,3.5218825E-4,false
284,90,0.03169694,3.5218825E-4,false
